rank,content_hash_id,priority_score,action,reason_code,days_since_last_update,impressions_30d,users_30d,ctr,avg_position
7383,content_6bf40a287c077a42,0.6280265613358803,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,255,1,0.0,22.00543482974298
7384,content_a0d996432b3b7e4d,0.6280144628868963,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,1067,2,0.0018744142455482662,23.514701002922013
7385,content_eb6ea6585a633bbc,0.6280057194863895,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,698,5,0.0014326647564469914,22.02025330797524
7386,content_bed63bdb1c96dea0,0.6280035406654453,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,125,1,0.0,19.58694835257335
7387,content_e82b33b18f56065c,0.6280020223723229,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,616,2,0.0,38.83399565351334
7388,content_5485c0322a1fe720,0.6279806175652203,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,630,1,0.0015873015873015873,24.386724836892398
7389,content_0537aeec75a3ed82,0.6279748848518922,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,440,3,0.0,21.54097603947396
7390,content_14a469ddc9beca20,0.6279726318731346,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,514,1,0.0,12.474507735394832
7391,content_3eeb919853997672,0.6279469584596598,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,1594,1,0.0012547051442910915,22.728986278007238
7392,content_b41b46ced0c0bcbc,0.6279396712233409,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,3342,19,0.005385996409335727,32.08409955544725
7393,content_49b3b72b93307bbb,0.6279088140923849,REVIEW,VISIBLE_LOW_CTR,46,7203,26,0.0030542829376648617,9.076080593502306
7394,content_74a2b44bf4d4f6bb,0.6277614701826006,REVIEW,VISIBLE_LOW_CTR,41,492,6,0.0020325203252032522,8.427530965597622
7395,content_3d68d4f1e6c84542,0.6277011918329767,REVIEW,VISIBLE_LOW_CTR,13,1160,3,0.0008620689655172414,5.139696399727197
7396,content_fe783629619bdc6d,0.627663023331181,REVIEW,VISIBLE_LOW_CTR,13,1485,10,0.0053872053872053875,7.432670033219761
7397,content_a9daeceeb241846d,0.6276546218788323,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,172,0,0.0,42.240229243373264
7398,content_b63290aa54c65905,0.6276412822092703,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,275,5,0.0,21.12761814798105
7399,content_17c06a2fd375b85f,0.6276399419424007,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,819,3,0.001221001221001221,11.067810748610135
7400,content_c9feb2059ad9696c,0.6276344552649555,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,186,1,0.005376344086021506,23.04909346925476
7401,content_ddd3b7be775e74d7,0.6276162413477215,REVIEW,VISIBLE_LOW_CTR,18,121,0,0.0,5.723730158730159
7402,content_cdb6f0ea623ab617,0.6276017684731715,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,1519,1,0.0,39.583959726187196
7403,content_12e2ee361e436139,0.6275713108422558,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,34,251,13,0.0,20.51003967297071
7404,content_98abc56274ed88e4,0.6275333947487773,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,174,0,0.0,26.31674501424501
7405,content_dad5e3f88241ee79,0.6275230745680657,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,8,1300,4,0.0007692307692307692,13.759486103581956
7406,content_7ef89807313921b2,0.6275109804212976,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,325,7,0.0,21.40825963823253
7407,content_740cef0446d41a4b,0.627467801924842,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,1381,2,0.0,13.450039036812306
7408,content_7e7502dd61f09a90,0.6273767756827561,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,101,1,0.009900990099009901,33.45547345374932
7409,content_4e83d0c465fe9fd4,0.6273226243413682,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,3711,23,0.004042037186742118,16.08941236612309
7410,content_b86db4adb85772b5,0.6273163192225442,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,8,4449,1,0.0,10.75525953213844
7411,content_87d1110f2b75c7f5,0.6272941002139065,REVIEW,VISIBLE_STALE_LOW_CTR,125,108,1,0.009259259259259259,7.1726190476190474
7412,content_04d5866af79a0503,0.6272795913356901,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,663,14,0.0030165912518853697,14.459901127299238
7413,content_5ad4a3794ddb4f36,0.627250521378547,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,269,6,0.0,11.705460560002157
7414,content_207f06315e4b8671,0.6272362380139307,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,612,2,0.0016339869281045752,18.142752978932787
7415,content_4865a30b44096af3,0.6272019291736135,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,34,1395,9,0.0007168458781362007,38.09214362887597
7416,content_31c514ad65b164d5,0.6271931834813124,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,1164,2,0.001718213058419244,14.548242160340722
7417,content_dc333a19617227c8,0.6271068606530961,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,110,1,0.0,10.450903119868638
7418,content_1d67c4e495f62419,0.627100362544607,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,100,0,0.0,51.897751322751326
7419,content_e5090feb7e1901be,0.6270883533371605,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,526,0,0.0,38.76613802840239
7420,content_5e013e42a9e3fbbc,0.6270542741883661,REVIEW,VISIBLE_STALE_LOW_CTR,125,517,6,0.009671179883945842,5.349605036997666
7421,content_366ca31a5970c6f1,0.6269923252246993,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,251,5,0.0,26.015547476743542
7422,content_0fdbdf4cf8031542,0.6269917155325346,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,332,5,0.0,15.0445871592094
7423,content_9b2caadc584c1b17,0.6269517691463538,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,140,7,0.0,35.15112205801861
7424,content_a9e7ee1aebfa0b68,0.626904445890866,REVIEW,VISIBLE_LOW_CTR,14,15541,16,0.0012869184737146903,6.507602237197591
7425,content_6f0d73ba170c3a2f,0.6268885315902748,REVIEW,VISIBLE_LOW_CTR,46,3432,15,0.005244755244755245,9.19350843036472
7426,content_f8094504126c3425,0.6268848176131563,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,422,6,0.0,26.0203019342513
7427,content_a8b4c55cb8973216,0.6268842889848468,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,14,4007,23,0.005490391814324931,29.70618153083705
7428,content_278c1c5dbbb60ff3,0.6268502260380922,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,1426,2,0.001402524544179523,10.914910016186827
7429,content_b023d5b1ddee359e,0.626822828348171,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,617,4,0.0,50.82616302303688
7430,content_f80817a27aa8254d,0.626822682882054,REVIEW,VISIBLE_LOW_CTR,18,1360,3,0.0014705882352941176,9.550562233020221
7431,content_114e7110a30bdfca,0.6268212104791163,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,711,5,0.0014064697609001407,22.547072346214154
7432,content_d3f36cfd6fbd9621,0.6268070872076803,REVIEW,VISIBLE_LOW_CTR,18,1800,11,0.0022222222222222222,7.007852897395228
7433,content_5f531923e885f10f,0.6267787952136462,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,438,4,0.0,22.232555073102056
7434,content_b1c1d0b09b1b6701,0.6267668031850387,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,522,1,0.0,10.323181810817124
7435,content_bd99b7c06ccfa336,0.6267307045845478,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,548,3,0.0,20.263592939033263
7436,content_ce9eb948dab60153,0.6266575989661023,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,426,5,0.0,60.28894363957811
7437,content_fab1fd22e9a8ad7e,0.6266319247144487,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,320,7,0.0,15.035691930216549
7438,content_bf22dde9d3ebe4d7,0.6266190447775205,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,182,6,0.027472527472527472,17.8560547875064
7439,content_0d9ca4c2ea540411,0.6266152303635237,REVIEW,VISIBLE_STALE_LOW_CTR,125,152,2,0.006578947368421052,9.40284178187404
7440,content_dcf9bb4d4db7d769,0.62660861391063,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,610,17,0.003278688524590164,14.464465999310336
7441,content_7446fdc559041652,0.6265734013415467,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,956,5,0.0020920502092050207,13.699574669065953
7442,content_8e9196389e1ff36e,0.6265631002435689,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,1594,3,0.0018820577164366374,20.580710846689804
7443,content_4ab37bbfa7e33319,0.6264971726673328,REVIEW,VISIBLE_LOW_CTR,18,7378,77,0.00962320412035782,8.804035302756901
7444,content_d4e67db8912db805,0.6264953760885154,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,534,1,0.0018726591760299626,35.034876880662075
7445,content_ea6abc0efcb0e15f,0.6264767980772551,REVIEW,VISIBLE_LOW_CTR,13,449,1,0.0,8.47695035904295
7446,content_00b61f510be946bc,0.6264681685393015,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,575,5,0.0,35.67813106807181
7447,content_b71f2f13d7e0ce62,0.6264300724039575,REVIEW,VISIBLE_LOW_CTR,41,882,4,0.0011337868480725624,5.503142804745059
7448,content_b46adf6e6c3ad610,0.6263980494503097,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,576,5,0.001736111111111111,23.365747371066686
7449,content_8b740e1069a7017b,0.6263879829046249,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,2973,25,0.007736293306424487,22.45802409966326
7450,content_17577f9b978725a6,0.6263565347363826,REVIEW,VISIBLE_LOW_CTR,18,6535,19,0.0026013771996939556,6.689977297125463
7451,content_1bae8c1342547a98,0.6263458436811242,REVIEW,VISIBLE_LOW_CTR,13,336,6,0.0,8.723746736080702
7452,content_ac9cd796bc689777,0.6263435399318799,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,172,6,0.0,30.23242447516641
7453,content_f73b5ecbda5dc573,0.6263085333126587,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,788,3,0.0012690355329949238,47.01272871135337
7454,content_1ed80a135b5e6969,0.6263038905468676,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,371,7,0.0,15.699186031742318
7455,content_f8221ed4b63c47d3,0.6262814419023116,REVIEW,VISIBLE_LOW_CTR,63,442,5,0.01583710407239819,7.745191595250737
7456,content_584a2155643388de,0.6262409954589616,REVIEW,VISIBLE_STALE_LOW_CTR,125,283,5,0.01060070671378092,9.10204750211117
7457,content_90c4c3546fb5182f,0.6262387160444828,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,682,5,0.0,43.19041463236445
7458,content_ace4c89c856ef1f7,0.6262341085514112,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,117,7,0.0,25.320181405895692
7459,content_5659d774654d6bd1,0.6262242564401664,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,2413,46,0.016162453377538334,18.58074083952874
7460,content_eeba4bc82f790bc8,0.6262128297519896,REVIEW,VISIBLE_LOW_CTR,18,3412,6,0.0014654161781946073,9.377682533279524
7461,content_21309e9a83c83653,0.62618437296256,REVIEW,VISIBLE_LOW_CTR,4,280892,261,0.0017942839240704612,5.051284344916117
7462,content_37ed83dfdbe49ec2,0.6261801353765173,REVIEW,VISIBLE_LOW_CTR,13,1505,16,0.006644518272425249,9.114808283117238
7463,content_57ba7a8fc94b975f,0.6261782593834773,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,559,1,0.0,62.15503981578917
7464,content_2a7cb7ad6dd67268,0.6260897679283489,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,700,16,0.002857142857142857,13.801588912194623
7465,content_d03a50212e6f6823,0.626080350750739,REVIEW,VISIBLE_LOW_CTR,5,1816,27,0.004405286343612335,6.427199636641977
7466,content_3fd2199240b11ccf,0.6260619649171748,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,123,0,0.0,42.621317858386824
7467,content_188a2decc28f5704,0.6260392355841494,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,107,0,0.009345794392523364,23.465888278388277
7468,content_d322887fd1e42e54,0.6260253355901674,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,631,8,0.001584786053882726,27.299289751210516
7469,content_9add4b8070161fe2,0.6260206617375784,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,713,1,0.0,61.588351113001494
7470,content_a60a118a65374cff,0.6260176259452597,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,875,2,0.0,42.63607375087934
7471,content_fe19fc54cacf913c,0.6260136353071852,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,264,1,0.003787878787878788,28.44386433459014
7472,content_6b636e1ef1157f76,0.6260061917474544,REVIEW,VISIBLE_LOW_CTR,41,1594,3,0.0012547051442910915,6.870076853140533
7473,content_5550047adef73df7,0.6260003804219659,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,127,414,7,0.014492753623188406,11.022541094241701
7474,content_5f9c7541097d1f48,0.6259940941189652,REVIEW,VISIBLE_LOW_CTR,46,3982,25,0.005022601707684581,9.23577008502456
7475,content_d7aa781756a47b5f,0.6259868679692245,REVIEW,VISIBLE_LOW_CTR,41,904,1,0.0011061946902654867,4.800662397529121
7476,content_0542ba9e03ebf37b,0.6259763145681846,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,543,1,0.001841620626151013,38.273578774562296
7477,content_2198ca0806091d45,0.6259514482186801,REVIEW,VISIBLE_LOW_CTR,6,6993,4,0.000429000429000429,9.63433577745457
7478,content_c28565149d31b2ad,0.625930197716171,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,135,0,0.0,49.361395271395274
7479,content_b10f6b0e902fd2b1,0.6259267459602917,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,231,7,0.0,39.999539170506914
7480,content_327e457ee63d5b80,0.625923480796813,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,35,2337,9,0.0008557980316645272,37.412537094030796
7481,content_a6d89402cfb21f0c,0.6259125000618734,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,230,1,0.0,18.568431448291378
7482,content_e9b1a001c0633b02,0.6258762488694595,REVIEW,VISIBLE_LOW_CTR,13,6289,42,0.004134202575926221,9.888999439201658
7483,content_b06ad1b98f322c83,0.6258742345804591,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,265,0,0.0037735849056603774,43.71413884172798
7484,content_60f4ad1b85acd7e5,0.6258668126753778,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,984,2,0.0020325203252032522,34.390943552130715
7485,content_24b3836caba4e622,0.6258548586524882,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,496,3,0.0,30.332068818118017
7486,content_872915d34bfc8642,0.6258515131489395,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,109,7,0.0,71.62389631202132
7487,content_0f94701da3ab34e2,0.6258327662065516,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,137,1,0.0,19.38446452052221
7488,content_222e71900545377e,0.6258221696826312,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,251,1,0.0,17.558594127306094
7489,content_130206e96b088f26,0.6258047994292123,REVIEW,VISIBLE_LOW_CTR,13,932,17,0.004291845493562232,9.146712503579968
7490,content_2078b8b5f5697951,0.6258046622594312,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,127,243,1,0.00411522633744856,27.270474024183702
7491,content_77ff36b60cf27cef,0.6257778938632698,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,760,1,0.0013157894736842105,14.739611997117263
7492,content_ce44058af5808ff0,0.6257271799609393,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,1689,5,0.0005920663114268798,13.436232826467988
7493,content_ebce19ba34ad38ec,0.6257172435061001,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,1106,3,0.0018083182640144665,15.374045189308896
7494,content_5667d4a04a238171,0.6256769175591036,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,193,1,0.0051813471502590676,18.213464696223316
7495,content_40064095dc8c1bc9,0.6256731534156357,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,110,6,0.0,35.00448717948718
7496,content_d2edf5f4ada8316e,0.6256674249556222,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,890,2,0.0,21.48987154675686
7497,content_24f890d0bb4a2533,0.6255775566741407,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,2496,3,0.001201923076923077,26.092134103797246
7498,content_badb815bb8165aeb,0.6255749421136434,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,573,4,0.0,28.58116601373753
7499,content_0882373eb2bf53a4,0.6255401893356015,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,2016,3,0.001488095238095238,21.073753419886888
7500,content_e61258bc3a6ab22f,0.6255346042401193,REVIEW,VISIBLE_STALE_LOW_CTR,125,382,5,0.020942408376963352,6.550135266121983
7501,content_2605b9f727456d9c,0.6255131090555762,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,257,0,0.0,57.47227827727828
7502,content_b885c2b95df5a251,0.6255046389179083,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,1492,2,0.0020107238605898124,30.812173692569086
7503,content_6b598ac4c5b1685f,0.6254517896208376,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,641,4,0.0,17.930660032116066
7504,content_e90b8c297f66bb71,0.625415551870748,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,162,1,0.0,47.84082892416226
7505,content_b9303904423b5e52,0.6254038832423153,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,2084,7,0.0023992322456813818,39.94909676594576
7506,content_5de1b3f8eca6b326,0.6252968259656894,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,1215,1,0.0,47.38229289077352
7507,content_d4188c6ff08af6cd,0.6252884042359117,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,424,7,0.0,13.91525663972028
7508,content_f6b0b3ad8859f328,0.6252865032912234,REVIEW,VISIBLE_LOW_CTR,46,4574,7,0.0019676432006996065,8.306693620111686
7509,content_26c712f8533084c8,0.6252848471072736,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,179,0,0.00558659217877095,29.256433620143298
7510,content_b8b143f8679da3c6,0.625247666325126,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,901,7,0.0022197558268590455,49.59803428024767
7511,content_f01933d33a1203f1,0.6252207361625621,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,34,252,9,0.0,20.562526285481443
7512,content_a89764c787971895,0.6252183257769633,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,3,1193,1,0.0,30.99215863264991
7513,content_1c45301e1eacadb2,0.6251971185494571,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,699,1,0.0,64.27114967779643
7514,content_a1ec19101626c9b1,0.6251882197568549,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,191,1,0.0,19.114035513286876
7515,content_fea5a96b5fafcb24,0.6251287745425912,REVIEW,VISIBLE_LOW_CTR,63,197,4,0.02030456852791878,8.81778083028083
7516,content_59e53073bd646899,0.6251092470641821,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,332,4,0.0,15.328445613526258
7517,content_57d0226053111b7b,0.6250984561029139,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,553,13,0.0018083182640144665,45.621395288240464
7518,content_29d71494313a7dc1,0.6250640915385862,REVIEW,VISIBLE_LOW_CTR,14,3630,12,0.0030303030303030303,7.588234509590325
7519,content_34c5c2a8cf717eed,0.6250582725853611,REVIEW,VISIBLE_LOW_CTR,1,4670,4,0.0008565310492505353,7.761763680594816
7520,content_48f105df0aa1f22b,0.6250415800613774,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,468,3,0.0,37.803467801935106
7521,content_bcd59f1768e061b7,0.6249714532433541,REVIEW,VISIBLE_LOW_CTR,18,5602,10,0.0019635844341306676,6.6706506685274585
7522,content_cbbe217ab5a1c97f,0.6249686354380187,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,174,7,0.0,41.04017908017908
7523,content_d1e591ae5a2002d4,0.6249313105615234,REVIEW,VISIBLE_LOW_CTR,18,3740,5,0.001336898395721925,7.78859542336111
7524,content_1b7d6695598cca49,0.6248890315060456,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,209,1,0.0,17.764931105281985
7525,content_91584f757ef0db25,0.6248835164200875,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,161,7,0.0,22.38962357087357
7526,content_742e0fbfa0aba714,0.6248428591711158,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,157,1,0.0,18.209430909999092
7527,content_ba8fc11472e8f3c3,0.6248380199695728,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,1171,3,0.0008539709649871904,28.107707864759483
7528,content_66c92984fffb9402,0.6248349571405325,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,165,0,0.0,43.313260582010585
7529,content_2a12243741b524d5,0.6248189198314379,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,141,1,0.0,18.73870523415978
7530,content_6c3b095838c9c893,0.6248041365074554,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,699,4,0.002861230329041488,33.45087500695338
7531,content_107a2d2ad735af49,0.6248017053059346,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,8,837,4,0.0,31.741817621269306
7532,content_e434693b4d0f20fc,0.6247712989929126,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,235,1,0.00425531914893617,44.80534492389331
7533,content_796d746f29b17bf3,0.6247668704961497,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,545,1,0.0,13.693979826629567
7534,content_dcb6a9780fd6d0c1,0.6247573457486937,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,951,2,0.0,52.37394425601243
7535,content_68f1e42d64c83f58,0.624743843507698,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,839,6,0.0011918951132300357,24.379026382891315
7536,content_27eccaa7e7a4481e,0.6247394443698701,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,109,1,0.0,59.71212370005474
7537,content_827ffd5403e3665e,0.6247224061749811,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,807,1,0.0,57.67938042563944
7538,content_0e0721eeb381acfb,0.624669992615571,REVIEW,VISIBLE_LOW_CTR,13,5172,48,0.007927300850734726,5.7377354732848085
7539,content_bfe21d1ec7aa1609,0.6246586724112352,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,204,6,0.0,25.123051393051394
7540,content_e7c378ab91c98abd,0.6246557950552042,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,203,6,0.0,24.47372053872054
7541,content_b4701f706cabfc3e,0.6246519347396571,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,891,4,0.0,17.840842859466395
7542,content_885d6bc77f9e4830,0.6246480204549886,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,163,7,0.0,13.147123015873017
7543,content_9be1eebb535b4beb,0.6246440906623262,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,609,2,0.0,25.37760505645503
7544,content_e18528e97fe3e2da,0.6246172655449668,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,166,1,0.0,17.595502116033792
7545,content_7a9ada13be3a3b5c,0.6246041904315226,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,183,0,0.0,16.835589688089687
7546,content_92771cda176f9f28,0.624589085260708,REVIEW,VISIBLE_LOW_CTR,18,1778,3,0.0011248593925759281,9.427818792384038
7547,content_f74422add21c5302,0.6245453586752628,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,461,0,0.0021691973969631237,20.269674093313597
7548,content_0d8b6a0b600541b0,0.6245351687922612,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,168,0,0.0,50.9511986863711
7549,content_d1711648580a9ce0,0.6244991910016682,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,1962,9,0.0020387359836901123,10.27988446683922
7550,content_0705f5b095b52982,0.6244810208021387,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,148,1,0.0,30.179523809523808
7551,content_5d8a00c0fbd256e2,0.6244303064283329,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,578,0,0.0,55.06392557821046
7552,content_6a4376199b0aadac,0.624426959669849,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,1427,15,0.008409250175192713,14.881651851624042
7553,content_a59ed1eb94e99c54,0.6243904339988181,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,650,5,0.0015384615384615385,31.792716828943316
7554,content_0b8f6f74c5bbd4bc,0.624381945003155,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,657,4,0.0015220700152207,37.56015916245738
7555,content_a1a9c6701af9b379,0.6243747676195224,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,8,533,2,0.0,32.46202019343497
7556,content_e13b81d23ce97d78,0.6243522967808395,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,556,3,0.0,50.24902357083372
7557,content_816f8b48bac83b23,0.6243204962551071,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,41,3316,23,0.0075392038600723766,16.943107168292947
7558,content_75fba834c5d633a3,0.6243180588429379,REVIEW,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,158,2,0.006329113924050633,12.434805194805195
7559,content_9ed34446af7dc9de,0.6243057557028668,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,8,1553,2,0.0,19.628594540084872
7560,content_5b3047e7cf75a427,0.6242972232967947,REVIEW,VISIBLE_LOW_CTR,18,11518,15,0.0025177982288591767,8.314756939181468
